,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
5594,1,38,0.3671232876712328,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5595,1,38,0.3671232876712328,1,0,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5596,0,57,-1000.6657534246576,1,0,0,0,2,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5597,0,57,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5598,0,27,2.9534246575342467,1,0,0,0,1,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5599,3,38,7.876712328767123,1,0,0,0,5,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5600,0,57,7.457534246575342,1,0,0,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5601,2,35,10.876712328767123,1,0,0,0,4,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
5602,0,47,14.46027397260274,1,0,0,0,2,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5603,0,61,-1000.6657534246576,1,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5604,0,35,1.8712328767123287,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5605,0,33,0.5342465753424658,1,0,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5606,0,59,-1000.6657534246576,1,0,0,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5607,0,60,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5608,0,27,8.29041095890411,1,1,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5609,0,49,1.9534246575342469,1,0,0,0,2,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5610,0,27,2.2849315068493152,1,0,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5611,1,25,3.536986301369863,1,0,0,1,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5612,0,41,8.205479452054794,1,0,0,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5613,1,31,4.6219178082191785,1,0,0,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5614,2,31,7.958904109589041,1,1,1,0,4,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5615,0,60,35.47671232876712,1,0,0,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5616,1,50,12.208219178082192,1,1,1,1,3,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5617,0,45,1.2,1,0,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5618,1,30,4.36986301369863,1,1,0,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5619,1,50,14.123287671232877,1,0,0,0,3,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5620,1,47,4.789041095890411,1,0,0,0,3,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5621,0,56,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5622,1,35,2.9534246575342467,1,0,0,0,3,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5623,1,40,0.284931506849315,1,0,1,0,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5624,2,37,15.545205479452054,1,1,1,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
5625,0,64,-1000.6657534246576,1,0,0,0,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5626,1,39,11.542465753424658,1,1,1,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
5627,0,36,6.6219178082191785,1,1,1,0,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5628,0,45,4.287671232876712,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5629,0,25,4.36986301369863,1,0,1,0,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5630,0,42,1.704109589041096,1,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5631,0,26,7.70958904109589,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5632,0,28,8.29041095890411,1,1,0,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5633,0,61,-1000.6657534246576,1,0,1,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5634,0,31,5.117808219178082,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5635,0,27,7.624657534246575,1,0,0,0,2,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5636,0,42,8.876712328767123,1,1,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5637,0,54,3.287671232876712,1,0,0,1,2,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5638,0,49,10.043835616438356,1,1,0,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5639,0,51,12.046575342465754,1,0,0,0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5640,1,27,3.287671232876712,1,1,1,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5641,0,50,1.0383561643835617,1,1,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5642,1,42,21.46575342465753,1,0,1,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5643,0,33,9.791780821917808,1,1,1,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
5644,0,62,-1000.6657534246576,1,0,0,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5645,0,44,2.2,1,1,0,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5646,0,50,10.043835616438356,1,1,1,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5647,1,38,10.12054794520548,1,0,0,0,3,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5648,1,27,4.873972602739726,1,0,0,0,3,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5649,1,29,6.789041095890411,1,0,1,1,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5650,0,44,1.704109589041096,1,0,1,0,2,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5651,0,44,1.704109589041096,1,0,1,0,2,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5652,0,60,6.36986301369863,1,1,1,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5653,0,62,40.47945205479452,1,0,0,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5654,1,35,9.12054794520548,1,0,1,0,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5655,0,30,7.372602739726028,1,0,0,0,2,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5656,0,28,4.873972602739726,1,0,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5657,0,56,-1000.6657534246576,1,0,0,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5658,0,54,9.205479452054794,1,1,1,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5659,1,37,0.9534246575342464,1,1,1,0,2,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
5660,1,34,3.4547945205479453,1,0,0,1,3,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
5661,1,35,4.454794520547945,1,0,1,0,3,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5662,0,64,1.284931506849315,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5663,0,46,2.5342465753424657,1,1,1,0,2,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5664,0,50,5.6219178082191785,1,0,0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5665,0,39,5.706849315068493,1,1,1,0,1,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5666,0,54,15.126027397260271,1,1,1,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5667,2,30,11.627397260273971,1,1,1,0,4,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5668,0,31,11.043835616438356,1,0,1,0,2,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5669,0,50,6.706849315068493,1,0,0,0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5670,0,32,4.789041095890411,1,0,1,0,2,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5671,0,49,4.454794520547945,1,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5672,0,41,4.2027397260273975,1,0,1,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5673,1,39,0.284931506849315,1,1,0,0,3,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5674,0,24,0.4520547945205479,1,0,0,1,1,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5675,0,56,30.638356164383563,1,0,1,1,2,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5676,0,23,0.8712328767123287,1,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
5677,2,31,3.202739726027397,1,0,0,1,4,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5678,0,50,2.5342465753424657,1,0,1,0,2,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5679,0,59,-1000.6657534246576,1,0,0,0,2,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5680,0,52,8.876712328767123,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5681,0,36,10.29041095890411,1,0,0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5682,0,31,8.043835616438356,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5683,2,27,5.117808219178082,1,1,0,0,4,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
5684,0,28,1.5342465753424657,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5685,0,39,7.120547945205479,1,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
5686,0,44,7.457534246575342,1,0,1,0,1,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5687,0,40,3.0383561643835617,1,0,0,0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5688,0,55,5.2027397260273975,1,1,0,0,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5689,0,42,6.117808219178082,1,0,1,0,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5690,0,33,3.3698630136986303,1,0,1,1,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5691,1,34,6.956164383561644,1,0,0,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5692,0,60,2.0383561643835617,1,1,1,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5693,2,36,3.3698630136986303,1,0,0,0,4,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5694,0,55,3.956164383561644,1,1,1,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5695,1,40,7.290410958904109,1,1,1,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5696,0,24,2.2849315068493152,1,1,0,0,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5697,0,31,4.536986301369863,1,0,1,1,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
5698,2,27,5.041095890410959,1,1,0,0,4,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5699,1,38,14.712328767123289,1,1,0,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5700,1,24,4.2027397260273975,1,1,1,0,3,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5701,0,50,5.287671232876712,1,1,0,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5702,0,34,4.536986301369863,1,1,1,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5703,0,30,5.454794520547945,1,1,1,0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5704,1,40,7.120547945205479,1,0,0,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5705,0,51,14.87945205479452,1,1,1,0,2,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5706,0,57,-1000.6657534246576,1,0,1,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5707,0,57,-1000.6657534246576,1,0,1,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5708,0,56,35.64383561643836,1,1,0,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5709,0,44,4.624657534246575,1,1,1,0,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5710,0,41,0.6219178082191781,1,1,1,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5711,2,43,10.375342465753423,1,0,0,0,4,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5712,0,62,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
5713,0,43,1.36986301369863,1,1,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5714,0,39,0.7890410958904109,1,1,1,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5715,2,34,1.956164383561644,1,0,1,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
5716,1,36,3.624657534246576,1,1,0,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5717,0,40,13.882191780821918,1,1,0,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5718,0,58,-1000.6657534246576,1,0,1,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5719,0,56,1.7068493150684931,1,1,0,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5720,0,31,6.043835616438356,1,0,1,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5721,0,31,6.043835616438356,1,0,1,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5722,0,62,6.457534246575342,1,1,1,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5723,2,44,6.043835616438356,1,1,1,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5724,0,64,-1000.6657534246576,1,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5725,0,46,2.621917808219178,1,0,1,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5726,0,54,1.536986301369863,1,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5727,0,49,1.2876712328767124,1,0,1,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5728,2,34,6.205479452054795,1,1,0,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5729,2,26,7.293150684931507,1,1,1,0,4,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5730,0,46,15.128767123287671,1,0,0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5731,0,58,-1000.6657534246576,1,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5732,0,32,1.0410958904109588,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5733,0,57,32.558904109589044,1,1,0,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5734,0,43,12.295890410958904,1,1,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5735,0,43,12.295890410958904,1,1,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5736,0,54,1.789041095890411,1,1,1,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5737,0,50,1.956164383561644,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5738,0,48,4.7095890410958905,1,1,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5739,0,46,3.4575342465753423,1,1,1,0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5740,0,29,4.372602739726028,1,0,0,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5741,0,41,6.205479452054795,1,0,1,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5742,0,41,6.205479452054795,1,0,1,0,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5743,1,33,1.0410958904109588,1,0,1,0,3,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5744,0,37,5.205479452054795,1,1,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5745,0,28,8.208219178082192,1,1,0,1,2,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5746,0,58,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5747,0,37,11.046575342465754,1,1,0,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5748,0,60,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5749,0,36,4.205479452054795,1,0,1,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5750,0,46,2.789041095890411,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5751,0,60,-1000.6657534246576,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5752,0,51,0.7068493150684931,1,0,0,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5753,0,38,13.295890410958904,1,1,1,0,2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5754,0,46,0.536986301369863,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5755,0,29,3.624657534246576,1,1,1,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
5756,0,48,28.64109589041096,1,1,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
5757,0,42,10.046575342465754,1,0,0,0,2,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5758,0,62,-1000.6657534246576,1,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5759,0,47,17.052054794520547,1,1,1,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5760,0,53,8.961643835616439,1,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5761,0,58,-1000.6657534246576,1,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
5762,0,50,15.213698630136989,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5763,0,57,-1000.6657534246576,1,0,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5764,0,52,15.967123287671232,1,1,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5765,1,29,5.120547945205479,1,1,1,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5766,0,56,6.205479452054795,1,0,1,0,2,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5767,0,33,0.536986301369863,1,0,1,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5768,0,28,9.46027397260274,1,0,0,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5769,1,34,4.958904109589041,1,1,0,0,2,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
5770,2,36,6.457534246575342,1,1,0,0,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5771,1,26,4.958904109589041,1,1,1,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5772,0,30,9.208219178082192,1,0,0,0,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5773,0,46,25.72328767123288,1,0,0,0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5774,0,37,3.4575342465753423,1,0,0,0,2,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
